# **************************************************************************************
# ThinkEngine Networks 2002
# **************************************************************************************
# Date|Time|Gender|Dialect|Phonetype|File Name|Call NO|Utt. NO|Start Time|End Time|Ortho
# ----+----+------+-------+---------+---------+-------+-------+----------+--------+-----
01.07.2002|08.21.29|female|nonNative|landlinephone|00109|001|WUWII00109_001.ulaw|0.560|1.328|Operator
01.07.2002|08.21.36|female|nonNative|landlinephone|00109|002|WUWII00109_002.ulaw|0.571|1.418|{breath} ThinkEngine
01.07.2002|08.21.41|female|nonNative|landlinephone|00109|003|WUWII00109_003.ulaw|0.572|1.232|Onword
01.07.2002|08.21.48|female|nonNative|landlinephone|00109|004|WUWII00109_004.ulaw|0.528|1.533|Wildfire
01.07.2002|08.21.55|female|nonNative|landlinephone|00109|005|WUWII00109_005.ulaw|1.258|1.911|Voyag- Voyager
01.07.2002|08.22.10|female|nonNative|landlinephone|00109|006|WUWII00109_006.ulaw|0.542|1.331| Operator
01.07.2002|08.22.17|female|nonNative|landlinephone|00109|007|WUWII00109_007.ulaw|0.559|1.388| ThinkEngine
01.07.2002|08.22.25|female|nonNative|landlinephone|00109|008|WUWII00109_008.ulaw|0.546|1.165| Onword how ya *doin
01.07.2002|08.22.35|female|nonNative|landlinephone|00109|009|WUWII00109_009.ulaw|0.534|1.546|Wildfire all over the places right here
01.07.2002|08.22.54|female|nonNative|landlinephone|00109|010|WUWII00109_010.ulaw|0|0|(( )) ((Voyager))  i have a hard time pronouncing that word ((Voyager)) um i dont know what it is hahaha
01.07.2002|08.27.40|male|nonNative|speakerphone|00110|000|WUWII00110_000.ulaw|0.033|0.863|[background music/] Enrique Cabrara [/background music]
01.07.2002|08.27.50|male|nonNative|speakerphone|00110|001|WUWII00110_001.ulaw|0.573|1.155|[background music/] Operator [/background music]
01.07.2002|08.28.06|male|nonNative|speakerphone|00110|002|WUWII00110_002.ulaw|0.392|1.001|[background noise/] ThinkEngine [/background noise]
01.07.2002|08.28.21|male|nonNative|speakerphone|00110|003|WUWII00110_003.ulaw|0.534|1.121|[bleep] [background talking/] Onword [/background talking]
01.07.2002|08.28.27|male|nonNative|speakerphone|00110|004|WUWII00110_004.ulaw|0.583|1.330|[background talking/] Wildfire [/background talking]
01.07.2002|08.28.43|male|nonNative|speakerphone|00110|005|WUWII00110_005.ulaw|0.586|1.123|[background talking/] [bang] Voyager [/background talking]
01.07.2002|08.29.04|male|nonNative|speakerphone|00110|006|WUWII00110_006.ulaw|1.243|1.673|[background talking/] Please give me the [background noise/] Operator [/background noise] [/background talking]
01.07.2002|08.29.13|male|nonNative|speakerphone|00110|007|WUWII00110_007.ulaw|1.420|2.047|[background noise/] I want to talk to _ThinkEngine_ [/background noise]
01.07.2002|08.29.22|male|nonNative|speakerphone|00110|008|WUWII00110_008.ulaw|0.546|0.991|[background talking/] Onword_ho [/background talking]
01.07.2002|08.29.31|male|nonNative|speakerphone|00110|009|WUWII00110_009.ulaw|0.525|1.377|[background talking/] +Wildfires_ in the brush [/background talking]
01.07.2002|08.29.42|male|nonNative|speakerphone|00110|010|WUWII00110_010.ulaw|0.473|1.085|[background noise/] Voyager_ flying through space. [/background noise]
01.07.2002|08.30.39|male|nonNative|landlinephone|00111|000|WUWII00111_000.ulaw|0.578|1.517|[beep] [background music/] Enrique Cabrara [/background music]
01.07.2002|08.30.50|male|nonNative|landlinephone|00111|001|WUWII00111_001.ulaw|0.574|1.190|[background talking/] [beep] Operator [/background talking]
01.07.2002|08.30.56|male|nonNative|landlinephone|00111|002|WUWII00111_002.ulaw|0.592|1.206|[beep] [background talking/] ThinkEngine [/background talking]
01.07.2002|08.31.02|male|nonNative|landlinephone|00111|003|WUWII00111_003.ulaw|0.587|1.115|[background noise/] [beep] Onword [/background noise]
01.07.2002|08.31.08|male|nonNative|landlinephone|00111|004|WUWII00111_004.ulaw|0.578|1.240|[background talking/] Wildfire [/background talking]
01.07.2002|08.31.14|male|nonNative|landlinephone|00111|005|WUWII00111_005.ulaw|0.552|1.086|[beep] [background noise/] Voyager [/background noise]
01.07.2002|08.31.31|male|nonNative|landlinephone|00111|006|WUWII00111_006.ulaw|1.763|2.297|[background talking/] Please give me the Operator [/background talking]
01.07.2002|08.31.41|male|nonNative|landlinephone|00111|007|WUWII00111_007.ulaw|0.567|1.188|[background noise/] ThinkEngine_ is great [/background noise]
01.07.2002|08.31.53|male|nonNative|landlinephone|00111|008|WUWII00111_008.ulaw|0.570|1.041|[background talking/] Onword_ is a great tradmark {laughing} I *dunno [/background talking]
01.07.2002|08.32.04|male|nonNative|landlinephone|00111|009|WUWII00111_009.ulaw|0.559|1.699|[background talking/] +Wildfires_ are all over Australia [/background talking]
01.07.2002|08.32.15|male|nonNative|landlinephone|00111|010|WUWII00111_010.ulaw|0.468|1.107|[background talking/] +Voyagers treks across the land [/background talking]
01.07.2002|08.34.23|female|nonNative|speakerphone|00112|000|WUWII00112_000.ulaw|0|0| Welcome to the ((office)) [beep] [noise]
01.07.2002|08.34.34|female|nonNative|speakerphone|00112|001|WUWII00112_001.ulaw|0.578|1.340|[background talking] [beep] Operator [noise]
01.07.2002|08.34.40|female|nonNative|speakerphone|00112|002|WUWII00112_002.ulaw|0.574|1.322|[beep] ThinkEngine [noise]
01.07.2002|08.34.46|female|nonNative|speakerphone|00112|003|WUWII00112_003.ulaw|0.581|1.228|[word] [beep] Onword [noise]
01.07.2002|08.34.52|female|nonNative|speakerphone|00112|004|WUWII00112_004.ulaw|0.561|1.405|[beep] Wildfire [background noise]
01.07.2002|08.34.58|female|nonNative|speakerphone|00112|005|WUWII00112_005.ulaw|0.578|1.180|[background noise/] [beep] Voyager [/background noise]
01.07.2002|08.35.18|female|nonNative|speakerphone|00112|006|WUWII00112_006.ulaw|0|0| Hi John, how are you? [[clicks]] {breath} [[clicks]]
01.07.2002|08.35.22|female|nonNative|speakerphone|00112|007|WUWII00112_007.ulaw|0|0|[background noise/] Can you give me theOperator_ [click] [click] [/background noise]
01.07.2002|08.35.41|female|nonNative|speakerphone|00112|008|WUWII00112_008.ulaw|0.579|1.230|[background noise/] Onword is one of the, uh, ((thests)) that I am doing right here. I need to repeat *somea sentence, short sentence [/background noise]
01.07.2002|08.35.51|female|nonNative|speakerphone|00112|009|WUWII00112_009.ulaw|0.548|1.377|[background noise/] Wildfire_ is everywhere in Austria [background noise/] [Australia] [/background noise]
01.07.2002|08.36.00|female|nonNative|speakerphone|00112|010|WUWII00112_010.ulaw|0.592|1.210| Voyager_ is flying all over the galaxies {laughter}
01.07.2002|08.37.08|female|nonNative|landlinephone|00113|000|WUWII00113_000.ulaw|0.561|1.554| ((Martha Kovan))
01.07.2002|08.37.19|female|nonNative|landlinephone|00113|001|WUWII00113_001.ulaw|0.578|1.407| Operator
01.07.2002|08.37.25|female|nonNative|landlinephone|00113|002|WUWII00113_002.ulaw|0.554|1.347| ThinkEngine [click]
01.07.2002|08.37.32|female|nonNative|landlinephone|00113|003|WUWII00113_003.ulaw|0.550|1.405| Onword
01.07.2002|08.37.38|female|nonNative|landlinephone|00113|004|WUWII00113_004.ulaw|0.556|1.407| Wildfire
01.07.2002|08.37.46|female|nonNative|landlinephone|00113|005|WUWII00113_005.ulaw|1.149|1.756| +voygag- +Voygager {laughter}
01.07.2002|08.38.05|female|nonNative|landlinephone|00113|006|WUWII00113_006.ulaw|3.276|3.981| {click} Hi John how are you? Do you have the _Otherator_ available?
01.07.2002|08.38.15|female|nonNative|landlinephone|00113|007|WUWII00113_007.ulaw|0.545|1.012| {breath} ThinkEngine_ is one of the best companies that we have in Marlboro
01.07.2002|08.38.26|female|nonNative|landlinephone|00113|008|WUWII00113_008.ulaw|0.536|1.394| {breath} Onword its something ((that I don't)) even know how to use it. {laughter}
01.07.2002|08.38.36|female|nonNative|landlinephone|00113|009|WUWII00113_009.ulaw|0.561|1.859| {breath} Wildfire is in Australia [faint beep]
01.07.2002|08.38.46|female|nonNative|landlinephone|00113|010|WUWII00113_010.ulaw|0.579|1.321| {breath} Voyager_ it's, um, (( )) [background talking]
01.07.2002|09.18.31|female|native|cellphone|00114|000|WUWII00114_000.ulaw|0.571|1.841| {click} Marsha Stokes
01.07.2002|09.18.42|female|native|cellphone|00114|001|WUWII00114_001.ulaw|0.582|1.074| Operator
01.07.2002|09.18.49|female|native|cellphone|00114|002|WUWII00114_002.ulaw|0.584|1.232| ThinkEngine
01.07.2002|09.18.56|female|native|cellphone|00114|003|WUWII00114_003.ulaw|0.607|1.087| Onword
01.07.2002|09.19.03|female|native|cellphone|00114|004|WUWII00114_004.ulaw|0.580|1.254| Wildfire
01.07.2002|09.19.10|female|native|cellphone|00114|005|WUWII00114_005.ulaw|0.588|1.070| Voyager
01.07.2002|09.19.26|female|native|cellphone|00114|006|WUWII00114_006.ulaw|1.992|2.450| Please call the Operator
01.07.2002|09.19.36|female|native|cellphone|00114|007|WUWII00114_007.ulaw|1.497|2.116| I work for _ThinkEngine
01.07.2002|09.19.46|female|native|cellphone|00114|008|WUWII00114_008.ulaw|1.341|1.820| Let's go _Onword_ and upward
01.07.2002|09.19.57|female|native|cellphone|00114|009|WUWII00114_009.ulaw|2.494|3.162| Florida is famous for _Wildfire [noise]
01.07.2002|09.20.07|female|native|cellphone|00114|010|WUWII00114_010.ulaw|0.590|1.166| Voyager_ is the name of a space shuttle
01.07.2002|09.33.51|male|native|cellphone|00115|000|WUWII00115_000.ulaw|0.588|1.690| {click} John Stokes
01.07.2002|09.34.02|male|native|cellphone|00115|001|WUWII00115_001.ulaw|0.567|1.238| Operator
01.07.2002|09.34.09|male|native|cellphone|00115|002|WUWII00115_002.ulaw|0.585|1.314| ThinkEngine
01.07.2002|09.34.16|male|native|cellphone|00115|003|WUWII00115_003.ulaw|0.569|1.198| {click} Onword
01.07.2002|09.34.23|male|native|cellphone|00115|004|WUWII00115_004.ulaw|0.546|1.293| Wildfire
01.07.2002|09.34.30|male|native|cellphone|00115|005|WUWII00115_005.ulaw|0.601|1.223| Voyager
01.07.2002|09.34.50|male|native|cellphone|00115|006|WUWII00115_006.ulaw|1.516|2.238| The crane Operator is forty-three years old.
01.07.2002|09.35.00|male|native|cellphone|00115|007|WUWII00115_007.ulaw|0.595|1.468| ThinkEngine is a great company
01.07.2002|09.35.11|male|native|cellphone|00115|008|WUWII00115_008.ulaw|1.225|1.848| Let's push _Onword_ to the objective
01.07.2002|09.35.22|male|native|cellphone|00115|009|WUWII00115_009.ulaw|1.188|2.087| There is a _Wildfire_ in the northeast sector
01.07.2002|09.35.32|male|native|cellphone|00115|010|WUWII00115_010.ulaw|0.523|1.308| Voyager_ is a popular SUV
01.07.2002|09.48.09|male|native|landlinephone|00116|000|WUWII00116_000.ulaw|0.573|1.799| {click} Dallas Overturf {click}
01.07.2002|09.48.21|male|native|landlinephone|00116|001|WUWII00116_001.ulaw|0.592|1.121| {breath} Operator {click}
01.07.2002|09.48.27|male|native|landlinephone|00116|002|WUWII00116_002.ulaw|0.595|1.170| {click} ThinkEngine {click}
01.07.2002|09.48.34|male|native|landlinephone|00116|003|WUWII00116_003.ulaw|0.552|1.109| Onword
01.07.2002|09.48.41|male|native|landlinephone|00116|004|WUWII00116_004.ulaw|0.576|1.233| {click} Wildfire
01.07.2002|09.48.47|male|native|landlinephone|00116|005|WUWII00116_005.ulaw|0.580|1.067| {click} Voyager
01.07.2002|09.49.07|male|native|landlinephone|00116|006|WUWII00116_006.ulaw|5.068|5.586| Hi Veton, how are you today? We're going to call the Operator
01.07.2002|09.49.23|male|native|landlinephone|00116|007|WUWII00116_007.ulaw|7.541|8.140| Hi Veton. We are now sitting here at ThinkEngine, its real late at night, so now we are going to go home from ThinkEngine
01.07.2002|09.49.38|male|native|landlinephone|00116|008|WUWII00116_008.ulaw|3.930|4.464| Okay, I guess we're *gonna get ready to go home now so we're *gonna go Onword
01.07.2002|09.49.51|male|native|landlinephone|00116|009|WUWII00116_009.ulaw|3.340|3.943| We're heading out for the forest *cause we *wanna go see Wildfire
01.07.2002|09.50.04|male|native|landlinephone|00116|010|WUWII00116_010.ulaw|4.243|4.688| Hi Veton, we're *gonna go head ((out)) on our voyage so we're *gonna go see it with Voyager
01.07.2002|10.04.53|male|nonNative|landlinephone|00117|000|WUWII00117_000.ulaw|0.586|1.827| (( )) {breath}
01.07.2002|10.05.04|male|nonNative|landlinephone|00117|001|WUWII00117_001.ulaw|0.535|1.184|[noise] Operator {breath}
01.07.2002|10.05.11|male|nonNative|landlinephone|00117|002|WUWII00117_002.ulaw|0.578|1.154| ThinkEngine {breath}
01.07.2002|10.05.17|male|nonNative|landlinephone|00117|003|WUWII00117_003.ulaw|0.590|1.100| Onword {breath}
01.07.2002|10.05.23|male|nonNative|landlinephone|00117|004|WUWII00117_004.ulaw|0.560|1.198|[beep] Wildfire {breath}
01.07.2002|10.05.30|male|nonNative|landlinephone|00117|005|WUWII00117_005.ulaw|0.484|1.057| Voyager {breath}
01.07.2002|10.05.47|male|nonNative|landlinephone|00117|006|WUWII00117_006.ulaw|1.498|2.285| Use Operator {breath}
01.07.2002|10.05.55|male|nonNative|landlinephone|00117|007|WUWII00117_007.ulaw|0.976|1.588| {click} Use _ThinkEngine {breath}
01.07.2002|10.06.20|male|nonNative|landlinephone|00117|008|WUWII00117_008.ulaw|0.524|1.138| Onword
01.07.2002|10.06.28|male|nonNative|landlinephone|00117|009|WUWII00117_009.ulaw|0.497|1.308| Wildfire {breath}
01.07.2002|10.06.36|male|nonNative|landlinephone|00117|010|WUWII00117_010.ulaw|0.513|1.132| {breath} Voyager {breath}
01.07.2002|10.14.36|male|nonNative|cellphone|00118|000|WUWII00118_000.ulaw|0.549|1.841|[noise] Max Igolnikov
01.07.2002|10.14.47|male|nonNative|cellphone|00118|001|WUWII00118_001.ulaw|0.599|1.408| {breath} Operator
01.07.2002|10.14.54|male|nonNative|cellphone|00118|002|WUWII00118_002.ulaw|0.593|1.198| ThinkEngine
01.07.2002|10.15.00|male|nonNative|cellphone|00118|003|WUWII00118_003.ulaw|0.571|1.201|[click] Onword [noise]
01.07.2002|10.15.07|male|nonNative|cellphone|00118|004|WUWII00118_004.ulaw|0.544|1.254| {breath} Wildfire [thunk] [thunk]
01.07.2002|10.15.14|male|nonNative|cellphone|00118|005|WUWII00118_005.ulaw|0.466|1.118| {breath} +Voyager
01.07.2002|10.15.32|male|nonNative|cellphone|00118|006|WUWII00118_006.ulaw|2.969|3.710| Hello. My name is Operator [click]
01.07.2002|10.15.42|male|nonNative|cellphone|00118|007|WUWII00118_007.ulaw|3.310|4.074| {breath} Hello. My name is ThinkEngine
01.07.2002|10.15.51|male|nonNative|cellphone|00118|008|WUWII00118_008.ulaw|1.585|2.140| Hi Onword
01.07.2002|10.16.01|male|nonNative|cellphone|00118|009|WUWII00118_009.ulaw|1.892|2.758| This is {click} Wildfire
01.07.2002|10.16.11|male|nonNative|cellphone|00118|010|WUWII00118_010.ulaw|2.108|2.778| Star Trek Voyager
01.07.2002|11.51.43|male|nonNative|landlinephone|00119|000|WUWII00119_000.ulaw|0.596|1.455| Harinath Reddy
01.07.2002|11.51.54|male|nonNative|landlinephone|00119|001|WUWII00119_001.ulaw|0.557|1.194| Operator {breath}
01.07.2002|11.52.01|male|nonNative|landlinephone|00119|002|WUWII00119_002.ulaw|0.493|1.210| T{breath}hinkEngine
01.07.2002|11.52.08|male|nonNative|landlinephone|00119|003|WUWII00119_003.ulaw|0.575|1.294| Onword {breath}
01.07.2002|11.52.15|male|nonNative|landlinephone|00119|004|WUWII00119_004.ulaw|0.517|1.281| Wildfire
01.07.2002|11.52.22|male|nonNative|landlinephone|00119|005|WUWII00119_005.ulaw|0.519|1.175| +Voyager {breath}
01.07.2002|11.52.44|male|nonNative|landlinephone|00119|006|WUWII00119_006.ulaw|6.406|7.055| {breath} Hi John, how are you? {breath} A, wait a second. Let me invoke my personal assistant. {breath} Operator {breath}
01.07.2002|11.52.58|male|nonNative|landlinephone|00119|007|WUWII00119_007.ulaw|6.306|6.984| Hi John, how are you? Wait a second. Let me invoke my personal assistant. ThinkEngine
01.07.2002|11.53.12|male|nonNative|landlinephone|00119|008|WUWII00119_008.ulaw|6.416|7.174| Hi John, how are you? Wait a ju(-) wait a second. I will invoke my personal assistant. Onword
01.07.2002|11.53.25|male|nonNative|landlinephone|00119|009|WUWII00119_009.ulaw|5.686|6.489| Hi John. Wait a second. I will invoke my personal assistant. Wildfire
01.07.2002|11.53.39|male|nonNative|landlinephone|00119|010|WUWII00119_010.ulaw|1.552|2.034| Why(-), eh, eh, eh, ((Voyager))
01.08.2002|06.48.37|male|native|landlinephone|00120|000|WUWII00120_000.ulaw|0.587|1.918| {breath} Joseph {breath} Agnetta
01.08.2002|06.48.49|male|native|landlinephone|00120|001|WUWII00120_001.ulaw|0.595|1.194| Operator {breath}
01.08.2002|06.48.53|male|native|landlinephone|00120|002|WUWII00120_002.ulaw|0|0| {click} done {breath}
01.08.2002|06.48.57|male|native|landlinephone|00120|003|WUWII00120_003.ulaw|0|0| {click} done
01.08.2002|06.49.03|male|native|landlinephone|00120|004|WUWII00120_004.ulaw|0.462|1.427| {click} Wildfire
01.08.2002|06.49.09|male|native|landlinephone|00120|005|WUWII00120_005.ulaw|0.483|1.212| {click} Voyager
01.08.2002|06.49.28|male|native|landlinephone|00120|006|WUWII00120_006.ulaw|4.010|4.703| {breath} I dialed information and got the Operator
01.08.2002|06.49.39|male|native|landlinephone|00120|007|WUWII00120_007.ulaw|3.767|4.453| {click} I went to the {breath} railroad station and saw the ThinkEngine {breath} 
01.08.2002|06.49.55|male|native|landlinephone|00120|008|WUWII00120_008.ulaw|5.108|6.221| I needed to use a word in a sentence so I got {click} an _Onword {breath}
01.08.2002|06.50.06|male|native|landlinephone|00120|009|WUWII00120_009.ulaw|3.492|4.632| {breath} In +Australia they are +experiencing a _Wildfire {breath}
01.08.2002|06.50.20|male|native|landlinephone|00120|010|WUWII00120_010.ulaw|4.772|5.594| {click} On this last vacation, I took a {click}, my wife and I were _Voyagers on a trip {breath}

01.08.2002|10.39.06|make|native|landlinephone|00121|000|WUWII00121_000.ulaw|0.748|1.888|{click} Veton Kepuska {breath}
01.08.2002|10.39.18|male|native|landlinephone|00121|001|WUWII00121_001.ulaw|0.580|1.198|{click} Operator {click}
01.08.2002|10.39.25|male|native|landlinephone|00121|002|WUWII00121_002.ulaw|0.584|1.127|{click} {breath} Think{breath}Engine {breath}
01.08.2002|10.39.32|male|native|landlinephone|00121|003|WUWII00121_003.ulaw|0.562|1.164|{breath} Onword {breath}
01.08.2002|10.39.39|male|native|landlinephone|00121|004|WUWII00121_004.ulaw|0.543|1.214|{click} Wildfire {click}
01.08.2002|10.39.46|male|native|landlinephone|00121|005|WUWII00121_005.ulaw|0.447|1.037|{click} Voyager {breath}
01.08.2002|10.40.13|male|native|landlinephone|00121|006|WUWII00121_006.ulaw|11.670|12.278|{breath} Well, I'm {breath} trying to invoke a service, {breath} pretending I am invoking a service, right that is,{breath} and um, I will doing that by making a brief buzz. {breath} Operator
01.08.2002|10.40.27|male|native|landlinephone|00121|007|WUWII00121_007.ulaw|7.400|7.889|{click} Welll, this is a good company that I am working for, and, um, {breath}, and I am *gonna call that company now. Think{breath}Engine
01.08.2002|10.40.47|male|native|landlinephone|00121|008|WUWII00121_008.ulaw|12.278|12.903|This {breath/} is a sort of a word that, uh, w- we came up and, uh, its not that we are liking it that much anyway, but uh, let's see if we can make a use of it. Onword {/breath}
